      time     memory       swap
1493877356     516688        880
1493877357     516660        880
1493877358     516364        880
1493877359     516668        880
1493877360     516544        880
1493877361     516352        880
1493877362     516424        880
1493877363     515880        880
1493877364     516184        880
1493877365     516476        880
1493877366     516528        880
1493877367     516192        880
1493877368     516048        880
1493877369     516204        880
1493877370     516380        880
1493877371     516528        880
1493877372     516404        880
1493877373     516212        880
1493877374     516352        880
1493877375     516072        880
1493877376     516220        880
1493877377     516532        880
1493877378     516360        880
1493877379     516412        880
1493877380     516384        880
1493877381     516132        880
1493877382     515728        880
1493877383     515724        880
1493877384     516788        880
1493877385     516248        880
1493877386     516256        880
1493877387     516732        880
1493877389     516600        880
1493877390     516568        880
1493877391     516684        880
1493877392     516072        880
1493877393     516164        880
1493877394     516148        880
1493877395     517004        880
1493877396     516920        880
1493877397     516580        880
1493877398     516508        880
1493877399     515980        880
1493877400     516180        880
1493877401     516456        880
1493877402     516540        880
1493877403     516552        880
1493877404     517076        880
1493877405     516628        880
1493877406     516592        880
1493877407     516392        880
1493877408     516728        880
1493877409     516324        880
1493877410     516056        880
1493877411     515948        880
1493877412     516272        880
1493877413     516304        880
1493877414     516348        880
1493877415     516364        880
1493877416     516764        880
1493877417     516888        880
1493877418     516352        880
1493877419     516604        880
1493877420     516216        880
1493877421     516312        880
1493877422     516312        880
1493877423     516268        880
1493877424     516360        880
1493877425     516168        880
1493877426     516316        880
1493877427     515916        880
1493877428     516312        880
1493877429     516332        880
1493877430     515876        880
1493877431     516452        880
1493877432     516380        880
1493877433     516484        880
1493877434     516528        880
1493877435     516376        880
1493877436     516416        880
1493877437     516228        880
1493877438     516900        880
1493877439     517148        880
1493877440     516864        880
1493877441     516408        880
1493877442     516812        880
1493877443     516996        880
1493877444     516872        880
1493877445     516264        880
1493877446     516644        880
1493877447     516468        880
1493877448     516688        880
1493877449     516592        880
1493877450     516880        880
1493877451     516604        880
1493877452     517276        880
1493877453     516872        880
1493877454     516140        880
1493877455     516940        880
1493877456     516416        880
1493877457     516100        880
1493877458     516468        880
1493877459     516576        880
1493877460     517044        880
1493877461     517196        880
1493877462     516860        880
1493877463     517192        880
1493877464     517224        880
1493877465     516120        880
1493877466     516528        880
1493877467     516756        880
1493877468     516628        880
1493877469     516364        880
1493877470     516716        880
1493877471     516700        880
1493877472     516472        880
1493877473     516780        880
1493877474     516516        880
1493877475     516496        880
1493877476     516436        880
1493877477     516484        880
1493877478     516456        880
1493877479     516708        880
1493877480     516396        880
1493877481     516636        880
1493877482     516460        880
1493877483     516492        880
1493877484     516724        880
1493877485     516476        880
1493877486     516272        880
1493877487     516472        880
1493877488     516548        880
1493877489     516500        880
1493877490     516472        880
1493877491     515976        880
1493877492     516448        880
1493877493     516692        880
1493877494     516736        880
1493877495     516480        880
1493877496     516628        880
1493877497     517024        880
1493877498     517092        880
1493877499     516636        880
1493877500     516568        880
1493877501     516892        880
1493877502     516732        880
1493877503     516176        880
1493877504     516512        880
1493877505     516604        880
1493877506     516248        880
1493877507     516384        880
1493877508     516392        880
1493877509     516180        880
1493877510     516128        880
1493877512     515736        880
1493877513     516380        880
1493877514     516052        880
1493877515     516240        880
1493877516     516760        880
1493877517     516676        880
1493877518     516800        880
1493877519     517380        880
1493877520     516764        880
1493877521     516584        880
1493877522     516604        880
1493877523     516472        880
1493877524     516308        880
1493877525     516212        880
1493877526     516804        880
1493877527     516760        880
1493877528     516616        880
1493877529     516360        880
1493877530     516548        880
1493877531     516520        880
1493877532     516764        880
1493877533     516332        880
1493877534     516336        880
1493877535     516116        880
1493877536     516316        880
1493877537     516644        880
1493877538     516548        880
1493877539     516440        880
1493877540     516220        880
1493877541     516356        880
1493877542     516236        880
1493877543     516560        880
1493877544     516780        880
1493877545     516948        880
1493877546     516632        880
1493877547     516660        880
1493877548     516436        880
1493877549     516432        880
1493877550     516332        880
1493877551     516904        880
1493877552     516912        880
1493877553     516308        880
1493877554     516668        880
1493877555     516640        880
1493877556     516640        880
1493877557     516156        880
1493877558     516788        880
1493877559     516928        880
1493877560     516760        880
1493877561     516712        880
1493877562     516908        880
1493877563     516928        880
1493877564     517016        880
1493877565     517188        880
1493877566     517200        880
1493877567     516708        880
1493877568     516700        880
1493877569     516940        880
1493877570     516520        880
1493877571     517052        880
1493877572     516708        880
1493877573     517436        880
1493877574     516412        880
1493877575     516296        880
1493877576     516592        880
1493877577     516628        880
1493877578     516356        880
1493877579     516644        880
1493877580     516604        880
1493877581     516324        880
1493877582     516520        880
1493877583     516732        880
1493877584     516476        880
1493877585     516580        880
1493877586     516384        880
1493877587     516176        880
1493877588     516476        880
1493877589     516492        880
1493877590     516040        880
1493877591     516336        880
1493877592     516668        880
1493877593     516800        880
1493877594     516532        880
1493877595     516012        880
1493877596     515936        880
1493877597     516076        880
1493877598     516348        880
1493877599     516732        880
1493877600     516052        880
1493877601     516056        880
1493877602     516768        880
1493877603     516580        880
1493877604     516836        880
1493877605     516680        880
1493877606     516364        880
1493877607     516876        880
1493877608     517284        880
1493877609     516604        880
1493877610     516328        880
1493877611     516756        880
1493877612     516360        880
1493877613     516448        880
1493877614     516516        880
1493877615     516564        880
1493877616     515956        880
1493877617     516284        880
1493877618     516136        880
1493877619     516552        880
1493877620     516840        880
1493877621     516552        880
1493877622     516268        880
1493877623     516568        880
1493877624     516548        880
1493877625     516588        880
1493877626     516904        880
1493877627     516660        880
1493877628     516508        880
1493877629     516480        880
1493877630     516340        880
1493877631     516536        880
1493877632     516528        880
1493877634     516392        880
1493877635     516416        880
1493877636     517092        880
1493877637     516372        880
1493877638     516620        880
1493877639     516704        880
1493877640     516512        880
1493877641     516776        880
1493877642     516788        880
1493877643     516676        880
1493877644     516504        880
1493877645     516532        880
1493877646     516192        880
1493877647     516500        880
1493877648     516528        880
1493877649     516636        880
1493877650     516388        880
1493877651     516180        880
1493877652     516672        880
1493877653     516524        880
1493877654     516564        880
1493877655     516252        880
1493877656     516100        880
1493877657     516012        880
1493877658     515964        880
1493877659     516528        880
1493877660     516224        880
1493877661     516984        880
1493877662     516408        880
1493877663     517200        880
1493877664     516544        880
1493877665     516740        880
1493877666     516760        880
1493877667     516496        880
1493877668     516668        880
1493877669     517152        880
1493877670     516876        880
1493877671     516764        880
1493877672     516780        880
1493877673     516636        880
1493877674     516776        880
1493877675     516808        880
1493877676     517024        880
1493877677     517224        880
1493877678     517148        880
1493877679     517304        880
1493877680     517304        880
1493877681     516852        880
1493877682     516636        880
1493877683     516416        880
1493877684     516436        880
1493877685     516652        880
1493877686     516484        880
1493877687     516856        880
1493877688     516660        880
1493877689     516532        880
1493877690     517032        880
1493877691     517116        880
1493877692     516708        880
1493877693     517840        880
1493877694     517296        880
1493877695     518236        880
1493877696     517572        880
1493877697     517172        880
1493877698     516584        880
1493877699     516912        880
1493877700     517264        880
1493877701     516840        880
1493877702     517036        880
1493877703     516880        880
1493877704     516768        880
1493877705     517224        880
1493877706     517032        880
1493877707     516432        880
1493877708     516592        880
1493877709     516964        880
1493877710     517360        880
1493877711     517220        880
1493877712     517196        880
1493877713     516860        880
1493877714     516956        880
1493877715     517260        880
1493877716     517320        880
1493877717     517280        880
1493877718     517028        880
1493877719     517308        880
1493877720     516692        880
1493877721     516568        880
1493877722     517156        880
1493877723     517100        880
1493877724     516568        880
1493877725     516792        880
1493877726     516812        880
1493877727     516868        880
1493877728     516972        880
1493877729     516428        880
1493877730     516772        880
1493877731     516860        880
1493877732     517052        880
1493877733     517304        880
1493877734     517288        880
1493877735     517532        880
1493877736     516308        880
1493877737     516632        880
1493877738     517604        880
1493877739     517076        880
1493877740     517428        880
1493877741     517172        880
1493877742     516880        880
1493877743     516788        880
1493877744     517180        880
1493877745     517208        880
1493877746     516940        880
1493877747     516840        880
1493877748     516668        880
1493877749     516448        880
1493877750     516884        880
1493877751     516608        880
1493877752     516512        880
1493877753     516508        880
1493877754     516756        880
1493877755     516632        880
1493877756     516812        880
1493877757     516844        880
1493877758     516956        880
1493877759     517116        880
1493877760     516852        880
1493877762     516812        880
1493877763     516780        880
1493877764     517312        880
1493877765     516892        880
1493877766     516636        880
1493877767     516484        880
1493877768     516688        880
1493877769     517012        880
1493877770     517124        880
1493877771     517264        880
1493877772     517232        880
1493877773     516904        880
1493877774     516364        880
1493877775     516592        880
1493877776     516864        880
1493877777     516740        880
1493877778     517028        880
1493877779     517264        880
1493877780     516880        880
1493877781     516744        880
1493877782     516676        880
1493877783     517176        880
1493877784     516468        880
1493877785     516808        880
1493877786     516552        880
1493877787     516616        880
1493877788     516908        880
1493877789     517184        880
1493877790     517308        880
1493877791     517312        880
1493877792     517312        880
1493877793     516896        880
1493877794     516644        880
1493877795     517044        880
1493877796     516776        880
1493877797     516876        880
1493877798     516812        880
1493877799     516620        880
1493877800     516980        880
1493877801     516840        880
1493877802     516940        880
1493877803     517144        880
1493877804     516880        880
1493877805     516816        880
1493877806     516488        880
1493877807     516556        880
1493877808     517120        880
1493877809     516992        880
1493877810     517116        880
1493877811     517208        880
1493877812     517532        880
1493877813     517316        880
1493877814     517068        880
1493877815     517420        880
1493877816     516888        880
1493877817     516808        880
1493877818     516960        880
1493877819     517104        880
1493877820     517100        880
1493877821     517208        880
1493877822     516876        880
1493877823     516984        880
1493877824     516968        880
1493877825     516612        880
1493877826     516880        880
1493877827     516648        880
1493877828     516784        880
1493877829     516736        880
1493877830     517356        880
1493877831     517228        880
1493877832     516932        880
1493877833     517052        880
1493877834     516940        880
1493877835     517268        880
1493877836     516980        880
1493877837     516992        880
1493877838     517240        880
1493877839     517060        880
1493877840     516892        880
1493877841     517668        880
1493877842     517512        880
1493877843     516924        880
1493877844     517884        880
1493877845     517356        880
1493877846     517584        880
1493877847     517592        880
1493877848     516760        880
1493877849     516556        880
1493877850     516456        880
1493877851     517960        880
1493877852     518724        880
1493877853     518128        880
1493877854     517844        880
1493877855     517800        880
1493877856     518024        880
1493877857     518392        880
1493877858     517788        880
1493877859     517812        880
1493877860     517840        880
1493877861     517096        880
1493877862     517140        880
1493877863     517156        880
1493877864     516708        880
1493877865     517576        880
1493877866     517288        880
1493877867     517184        880
1493877868     517192        880
1493877869     517160        880
1493877870     516996        880
1493877871     517428        880
1493877872     517200        880
1493877873     516924        880
1493877874     516972        880
1493877875     516704        880
1493877876     516828        880
1493877877     517104        880
1493877878     516964        880
1493877879     517096        880
1493877880     517488        880
1493877881     516740        880
1493877882     516964        880
1493877883     517072        880
1493877884     516568        880
1493877886     516748        880
1493877887     517088        880
1493877888     516808        880
1493877889     516976        880
1493877890     516868        880
1493877891     516968        880
1493877892     516840        880
1493877893     516952        880
1493877894     517284        880
1493877895     517456        880
1493877896     516756        880
1493877897     517112        880
1493877898     517424        880
1493877899     517112        880
1493877900     517040        880
1493877901     516912        880
1493877902     516956        880
1493877903     517004        880
1493877904     517088        880
1493877905     517004        880
1493877906     517296        880
1493877907     517104        880
1493877908     517020        880
1493877909     517004        880
1493877910     516648        880
1493877911     516464        880
1493877912     516396        880
1493877913     516996        880
1493877914     516676        880
1493877915     516880        880
1493877916     517072        880
1493877917     516808        880
1493877918     517204        880
1493877919     516716        880
1493877920     516936        880
1493877921     516724        880
1493877922     516416        880
1493877923     517040        880
1493877924     517352        880
1493877925     517272        880
1493877926     517072        880
1493877927     517320        880
1493877928     516840        880
1493877929     516936        880
1493877930     516940        880
1493877931     516940        880
1493877932     516484        880
1493877933     516580        880
1493877934     516948        880
1493877935     517200        880
1493877936     516628        880
1493877937     516700        880
1493877938     516872        880
1493877939     516716        880
1493877940     516988        880
1493877941     516896        880
1493877942     516576        880
1493877943     517312        880
1493877944     517044        880
1493877945     517096        880
1493877946     517076        880
1493877947     517196        880
1493877948     517180        880
1493877949     517092        880
1493877950     516836        880
1493877951     516340        880
1493877952     517112        880
1493877953     517212        880
1493877954     516940        880
1493877955     517316        880
1493877956     516740        880
1493877957     516636        880
1493877958     516860        880
1493877959     517012        880
1493877960     516984        880
1493877961     516724        880
1493877962     516400        880
1493877963     516604        880
1493877964     516684        880
1493877965     517088        880
1493877966     516848        880
1493877967     516936        880
1493877968     516564        880
1493877969     516844        880
1493877970     516324        880
1493877971     516948        880
1493877972     516864        880
1493877973     516808        880
1493877974     517020        880
1493877975     516988        880
1493877976     517212        880
1493877977     516980        880
1493877978     516620        880
1493877979     516884        880
1493877980     516524        880
1493877981     517012        880
1493877982     516868        880
1493877983     516576        880
1493877984     516764        880
1493877985     516716        880
1493877986     516652        880
1493877987     516896        880
1493877988     516916        880
1493877989     517392        880
1493877990     517488        880
1493877991     517276        880
1493877992     516548        880
1493877993     516764        880
1493877994     516372        880
1493877995     516888        880
1493877996     516708        880
1493877997     516848        880
1493877998     516704        880
1493877999     516828        880
1493878000     516904        880
1493878001     516988        880
1493878002     516264        880
1493878003     516748        880
1493878004     516676        880
1493878005     517188        880
1493878006     517004        880
1493878007     516848        880
1493878008     516848        880
1493878009     517316        880
1493878011     517068        880
1493878012     516664        880
1493878013     516852        880
1493878014     516856        880
1493878015     516680        880
1493878016     516740        880
1493878017     516916        880
1493878018     516556        880
1493878019     516480        880
1493878020     516600        880
1493878021     516884        880
1493878022     517096        880
1493878023     517180        880
1493878024     516480        880
1493878025     516988        880
1493878026     516572        880
1493878027     516588        880
1493878028     516816        880
1493878029     516564        880
1493878030     516456        880
1493878031     516828        880
1493878032     516720        880
1493878033     516612        880
1493878034     516860        880
1493878035     516564        880
1493878036     516468        880
1493878037     516268        880
1493878038     516424        880
1493878039     516748        880
1493878040     516656        880
1493878041     516876        880
1493878042     517344        880
1493878043     516800        880
1493878044     516528        880
1493878045     516796        880
1493878046     517076        880
1493878047     516268        880
1493878048     516968        880
1493878049     516828        880
1493878050     517012        880
1493878051     516896        880
1493878052     516948        880
1493878053     517084        880
1493878054     516716        880
1493878055     516760        880
1493878056     516520        880
1493878057     516956        880
1493878058     517356        880
1493878059     517036        880
1493878060     517088        880
1493878061     517316        880
1493878062     516968        880
1493878063     517072        880
1493878064     516356        880
1493878065     516604        880
1493878066     517024        880
1493878067     516876        880
1493878068     517248        880
1493878069     516552        880
1493878070     517332        880
1493878071     517304        880
1493878072     517520        880
1493878073     517128        880
1493878074     516984        880
1493878075     516988        880
1493878076     517044        880
1493878077     516916        880
1493878078     517136        880
1493878079     520360        880
1493878065     516588        880
1493878066     517024        880
1493878067     516876        880
1493878068     517248        880
1493878069     516896        880
1493878070     517024        880
1493878071     517272        880
1493878072     517332        880
1493878073     517048        880
1493878074     517312        880
1493878075     516848        880
1493878076     517060        880
1493878077     516716        880
1493878078     517228        880
1493878079     519532        880
