      time     memory       swap
1493876698     514032       3648
1493876699     513868       3648
1493876700     513676       3648
1493876701     513864       3648
1493876702     513536       3648
1493876703     513644       3648
1493876704     514276       3648
1493876705     514128       3648
1493876706     514136       3648
1493876707     513968       3648
1493876708     514036       3648
1493876709     514016       3648
1493876710     513816       3648
1493876711     513924       3648
1493876712     513692       3648
1493876713     513616       3648
1493876714     513740       3648
1493876715     513732       3648
1493876716     513684       3648
1493876717     513928       3648
1493876718     513940       3648
1493876719     513532       3648
1493876720     513952       3648
1493876721     514092       3648
1493876722     513576       3648
1493876723     513844       3648
1493876724     514296       3648
1493876725     514140       3648
1493876726     514116       3648
1493876727     514092       3648
1493876728     514212       3648
1493876729     514252       3648
1493876730     514344       3648
1493876731     513848       3648
1493876732     514420       3648
1493876733     514408       3648
1493876734     513868       3648
1493876735     513972       3648
1493876736     514080       3648
1493876737     514324       3648
1493876738     514192       3648
1493876739     514436       3648
1493876740     513420       3648
1493876741     514220       3648
1493876742     513992       3648
1493876743     513992       3648
1493876744     513844       3648
1493876745     513940       3648
1493876746     513764       3648
1493876747     514012       3648
1493876748     513888       3648
1493876749     513544       3648
1493876750     513612       3648
1493876751     513900       3648
1493876752     513652       3648
1493876753     513876       3648
1493876754     514060       3648
1493876755     513472       3648
1493876756     514204       3648
1493876757     514452       3648
1493876758     514080       3648
1493876759     514048       3648
1493876760     514192       3648
1493876761     513932       3648
1493876763     513560       3648
1493876764     513564       3648
1493876765     513844       3648
1493876766     514068       3648
1493876767     513712       3648
1493876768     513976       3648
1493876769     513724       3648
1493876770     513728       3648
1493876771     513964       3648
1493876772     514088       3648
1493876773     513948       3648
1493876774     514056       3648
1493876775     514088       3648
1493876776     513728       3648
1493876777     513740       3648
1493876778     514244       3648
1493876779     513884       3648
1493876780     513812       3648
1493876781     514220       3648
1493876782     513968       3648
1493876783     514032       3648
1493876784     513972       3648
1493876785     514688       3648
1493876786     514380       3648
1493876787     514532       3648
1493876788     514232       3648
1493876789     513972       3648
1493876790     514124       3648
1493876791     514484       3648
1493876792     514876       3648
1493876793     514304       3648
1493876794     514156       3648
1493876795     513884       3648
1493876796     514284       3648
1493876797     514164       3648
1493876798     514020       3648
1493876799     514404       3648
1493876800     514212       3648
1493876801     514000       3648
1493876802     513604       3648
1493876803     513640       3648
1493876804     513772       3648
1493876805     514112       3648
1493876806     513556       3648
1493876807     514032       3648
1493876808     513512       3648
